claim_id,customer_id,claim_date,claim_amount,claim_type,status,adjuster_id
CL002733,C00179,2025-10-04,2317.03,Property,Open,ADJ048
CL002734,C00066,2025-10-31,15976.74,Medical,Open,ADJ007
CL002735,C00463,2025-11-04,8153.57,Theft,Approved,ADJ043
CL002736,C00534,2025-10-09,16313.76,Collision,Approved,ADJ031
CL002737,C00868,2025-10-22,15217.57,Collision,Open,ADJ029
CL002738,C00076,2025-12-25,3296.68,Theft,Approved,ADJ009
CL002739,C00282,2025-11-19,22353.31,Theft,Under Review,ADJ025
CL002740,C00612,2025-11-07,10684.45,Theft,Open,ADJ007
CL002741,C00813,2025-11-29,4456.86,Theft,Under Review,ADJ014
CL002742,C00441,2025-10-28,31152.58,Property,Denied,ADJ030
CL002743,C00409,2025-10-24,25684.28,Medical,Open,ADJ043
CL002744,C00262,2025-10-18,33412.71,Property,Approved,ADJ006
CL002745,C00096,2025-10-26,3840.96,Medical,Under Review,ADJ036
CL002746,C00062,2025-11-15,33517.33,Theft,Denied,ADJ008
CL002747,C00421,2025-10-16,30652.82,Property,Under Review,ADJ047
CL002748,C00053,2025-10-07,21226.15,Medical,Approved,ADJ033
CL002749,C00218,2025-09-20,23169.69,Liability,Under Review,ADJ023
CL002750,C00866,2025-11-11,13191.69,Medical,Open,ADJ028
CL002751,C00866,2025-11-11,34135.73,Theft,Open,ADJ042
CL002752,C00571,2025-09-04,21522.37,Medical,Approved,ADJ018
CL002753,C00720,2025-12-07,11170.52,Medical,Open,ADJ012
CL002754,C00891,2025-09-19,20049.91,Property,Approved,ADJ048
CL002755,C00649,2025-09-04,3675.1,Theft,Closed,ADJ027
CL002756,C00465,2025-10-14,5940.41,Medical,Under Review,ADJ050
CL002757,C00965,2025-11-12,21081.7,Collision,Closed,ADJ049
CL002758,C00633,2025-09-07,23764.29,Medical,Open,ADJ028
CL002759,C00498,2025-11-17,15761.73,Medical,Closed,ADJ033
CL002760,C00117,2025-10-15,15343.17,Medical,Open,ADJ038
CL002761,C00499,2025-11-07,23528.41,Collision,Closed,ADJ039
CL002762,C00057,2025-09-01,7562.62,Liability,Under Review,ADJ049
CL002763,C00262,2025-10-08,11830.86,Collision,Open,ADJ028
CL002764,C00180,2025-09-17,13628.06,Liability,Open,ADJ043
CL002765,C00826,2025-10-16,2995.97,Collision,Open,ADJ030
CL002766,C00944,2025-09-10,30256.11,Theft,Open,ADJ026
CL002767,C00727,2025-11-21,14921.53,Collision,Open,ADJ021
CL002768,C00176,2025-12-12,33206.43,Property,Under Review,ADJ024
CL002769,C00091,2025-10-26,29647.93,Liability,Open,ADJ026
CL002770,C00537,2025-09-11,14164.93,Medical,Under Review,ADJ015
CL002771,C00342,2025-12-09,6310.42,Theft,Open,ADJ034
CL002772,C00523,2025-09-25,31767.86,Medical,Open,ADJ042
CL002773,C00835,2025-09-19,8661.46,Liability,Denied,ADJ012
CL002774,C00617,2025-09-20,26740.23,Collision,Closed,ADJ050
CL002775,C00644,2025-11-03,16517.7,Theft,Under Review,ADJ029
CL002776,C00698,2025-12-28,30944.07,Theft,Denied,ADJ041
CL002777,C00324,2025-09-20,15683.02,Property,Open,ADJ020
CL002778,C00816,2025-10-06,20915.94,Medical,Open,ADJ020
CL002779,C00473,2025-10-28,1806.64,Medical,Under Review,ADJ005
CL002780,C00661,2025-12-20,34233.1,Collision,Open,ADJ033
CL002781,C00394,2025-10-30,20533.27,Collision,Open,ADJ037
CL002782,C00668,2025-09-25,11603.28,Property,Open,ADJ004
CL002783,C00462,2025-09-14,28491.41,Medical,Under Review,ADJ006
CL002784,C00517,2025-11-22,6463.15,Liability,Under Review,ADJ029
CL002785,C00537,2025-11-06,21550.34,Medical,Open,ADJ019
CL002786,C00397,2025-10-23,27231.91,Theft,Approved,ADJ041
CL002787,C00663,2025-10-13,2783.29,Collision,Open,ADJ025
CL002788,C00291,2025-10-03,25481.43,Theft,Under Review,ADJ022
CL002789,C00084,2025-11-14,23406.94,Medical,Denied,ADJ042
CL002790,C00716,2025-11-24,14033.51,Theft,Under Review,ADJ006
CL002791,C00318,2025-11-11,13506.32,Medical,Under Review,ADJ043
CL002792,C00720,2025-12-16,33188.98,Theft,Approved,ADJ043
CL002793,C00434,2025-11-05,12993.88,Medical,Denied,ADJ014
CL002794,C00350,2025-12-31,26945.22,Liability,Closed,ADJ009
CL002795,C00159,2025-09-10,10715.31,Collision,Open,ADJ035
CL002796,C00856,2025-12-04,31000.45,Collision,Open,ADJ050
CL002797,C00633,2025-09-17,21116.99,Liability,Closed,ADJ045
CL002798,C00790,2025-11-19,28425.05,Liability,Under Review,ADJ003
CL002799,C00421,2025-10-17,23846.9,Liability,Under Review,ADJ040
CL002800,C00292,2025-12-06,26337.25,Property,Closed,ADJ016
CL002801,C00317,2025-12-13,27573.7,Liability,Open,ADJ037
CL002802,C00452,2025-10-30,27058.48,Property,Open,ADJ027
CL002803,C00990,2025-09-21,28695.83,Theft,Approved,ADJ017
CL002804,C00054,2025-11-22,17091.78,Medical,Open,ADJ007
CL002805,C00729,2025-12-18,18310.45,Collision,Denied,ADJ049
CL002806,C00165,2025-10-05,16012.76,Theft,Approved,ADJ028
CL002807,C00094,2025-12-31,31925.97,Property,Under Review,ADJ002
CL002808,C00425,2025-09-07,14188.64,Medical,Closed,ADJ006
CL002809,C00384,2025-09-29,1481.61,Collision,Under Review,ADJ042
CL002810,C00344,2025-12-11,5548.43,Collision,Denied,ADJ031
CL002811,C00713,2025-12-16,5298.04,Property,Open,ADJ001
CL002812,C00928,2025-09-11,1164.73,Liability,Under Review,ADJ036
CL002813,C00963,2025-12-03,21518.41,Property,Approved,ADJ019
CL002814,C00244,2025-10-09,4713.38,Liability,Open,ADJ040
CL002815,C00469,2025-09-09,4334.15,Property,Open,ADJ002
CL002816,C00648,2025-11-05,20351.01,Liability,Denied,ADJ001
CL002817,C00630,2025-10-16,8809.67,Property,Closed,ADJ043
CL002818,C00088,2025-11-07,34139.45,Collision,Under Review,ADJ035
CL002819,C00520,2025-12-10,34611.38,Theft,Approved,ADJ031
CL002820,C00045,2025-11-21,13858.34,Medical,Denied,ADJ002
CL002821,C00366,2025-12-10,2840.14,Liability,Under Review,ADJ041
CL002822,C00107,2025-12-08,20587.57,Medical,Approved,ADJ023
CL002823,C00560,2025-10-14,28579.12,Liability,Under Review,ADJ044
CL002824,C00476,2025-11-29,17020.72,Liability,Under Review,ADJ005
CL002825,C00734,2025-12-09,33068.1,Collision,Denied,ADJ003
CL002826,C00811,2025-09-26,31073.2,Medical,Under Review,ADJ033
CL002827,C00408,2025-12-14,19246.27,Medical,Approved,ADJ042
CL002828,C00196,2025-10-07,12826.39,Collision,Under Review,ADJ022
CL002829,C00280,2025-09-16,28090.31,Property,Under Review,ADJ048
CL002830,C00451,2025-12-24,33512.3,Medical,Under Review,ADJ032
CL002831,C00709,2025-11-03,13184.31,Theft,Denied,ADJ006
CL002832,C00745,2025-10-25,3232.38,Theft,Under Review,ADJ012
CL002833,C00559,2025-10-08,11592.4,Collision,Denied,ADJ019
CL002834,C00314,2025-10-28,21302.46,Property,Closed,ADJ029
CL002835,C00360,2025-10-28,1970.46,Medical,Open,ADJ028
CL002836,C00282,2025-11-21,34324.84,Collision,Approved,ADJ041
CL002837,C00416,2025-10-17,18213.03,Liability,Under Review,ADJ010
CL002838,C00870,2025-11-17,23906.46,Property,Approved,ADJ005
CL002839,C00242,2025-12-09,22770.35,Medical,Open,ADJ037
CL002840,C00034,2025-11-17,5803.38,Property,Under Review,ADJ024
CL002841,C00455,2025-12-07,3161.93,Liability,Open,ADJ026
CL002842,C00322,2025-11-23,10125.19,Collision,Approved,ADJ012
CL002843,C00512,2025-11-06,13862.0,Theft,Approved,ADJ050
CL002844,C00267,2025-11-30,15907.65,Theft,Denied,ADJ032
CL002845,C00205,2025-09-16,5192.31,Collision,Open,ADJ046
CL002846,C00456,2025-09-12,28475.76,Medical,Open,ADJ046
CL002847,C00067,2025-11-10,19216.62,Medical,Under Review,ADJ046
CL002848,C00727,2025-12-28,24670.07,Liability,Under Review,ADJ033
CL002849,C00230,2025-09-16,34501.0,Liability,Closed,ADJ032
CL002850,C00027,2025-10-17,19625.51,Medical,Open,ADJ036
CL002851,C00133,2025-11-18,31019.92,Collision,Denied,ADJ046
CL002852,C00737,2025-11-01,18648.13,Property,Under Review,ADJ005
CL002853,C00129,2025-10-11,22672.89,Property,Open,ADJ034
CL002854,C00353,2025-09-17,30803.02,Theft,Open,ADJ012
CL002855,C00787,2025-09-17,15436.49,Collision,Under Review,ADJ034
CL002856,C00157,2025-10-09,6190.49,Medical,Under Review,ADJ015
CL002857,C00355,2025-12-31,32974.89,Medical,Under Review,ADJ017
CL002858,C00202,2025-11-21,33507.91,Medical,Approved,ADJ020
CL002859,C00630,2025-11-08,3732.75,Liability,Open,ADJ038
CL002860,C00158,2025-09-22,23238.58,Theft,Denied,ADJ037
CL002861,C00043,2025-12-15,30313.77,Collision,Approved,ADJ042
CL002862,C00790,2025-11-13,9640.95,Liability,Under Review,ADJ027
CL002863,C00633,2025-11-21,1554.01,Theft,Denied,ADJ020
CL002864,C00495,2025-10-02,28274.76,Property,Denied,ADJ005
CL002865,C00706,2025-09-08,5963.57,Property,Open,ADJ014
CL002866,C00349,2025-11-17,5466.29,Medical,Under Review,ADJ023
CL002867,C00999,2025-10-22,5021.09,Medical,Open,ADJ007
CL002868,C00327,2025-10-01,16604.64,Medical,Open,ADJ010
CL002869,C00100,2025-09-07,10522.77,Property,Under Review,ADJ027
CL002870,C00255,2025-12-20,31643.24,Medical,Under Review,ADJ047
CL002871,C00321,2025-09-25,26840.5,Property,Under Review,ADJ030
CL002872,C00511,2025-12-22,11155.19,Collision,Approved,ADJ026
CL002873,C00518,2025-10-29,33864.52,Liability,Open,ADJ004
CL002874,C00052,2025-10-07,17585.32,Property,Denied,ADJ001
CL002875,C00868,2025-09-14,15378.16,Medical,Under Review,ADJ049
CL002876,C00413,2025-10-17,2070.09,Collision,Open,ADJ013
CL002877,C00372,2025-11-10,10467.2,Property,Open,ADJ049
CL002878,C00564,2025-10-06,28986.37,Theft,Open,ADJ008
CL002879,C00132,2025-09-13,14100.65,Medical,Open,ADJ024
CL002880,C00774,2025-09-19,7377.49,Theft,Open,ADJ003
CL002881,C00047,2025-09-05,5237.44,Medical,Under Review,ADJ034
CL002882,C00468,2025-09-20,21428.02,Theft,Approved,ADJ040
CL002883,C00327,2025-09-21,14067.9,Theft,Under Review,ADJ020
CL002884,C00608,2025-10-14,18013.9,Theft,Open,ADJ046
CL002885,C00577,2025-10-09,16895.17,Collision,Open,ADJ044
CL002886,C00113,2025-10-24,20649.64,Collision,Open,ADJ017
CL002887,C00991,2025-11-23,27523.1,Theft,Open,ADJ047
CL002888,C00053,2025-11-14,17086.89,Theft,Open,ADJ040
CL002889,C00794,2025-12-17,13627.47,Liability,Approved,ADJ045
CL002890,C00113,2025-09-25,1162.43,Medical,Open,ADJ027
CL002891,C00708,2025-09-27,14669.07,Theft,Under Review,ADJ048
CL002892,C00745,2025-09-08,24861.77,Theft,Closed,ADJ021
CL002893,C00679,2025-11-01,18640.59,Medical,Under Review,ADJ030
CL002894,C00935,2025-11-08,12320.99,Medical,Open,ADJ047
CL002895,C00698,2025-11-22,28239.03,Medical,Open,ADJ013
CL002896,C00981,2025-10-02,10136.12,Medical,Closed,ADJ020
CL002897,C00790,2025-10-07,24831.61,Property,Denied,ADJ023
CL002898,C00574,2025-12-29,32753.42,Medical,Denied,ADJ037
CL002899,C00693,2025-11-09,13610.35,Property,Under Review,ADJ050
CL002900,C00824,2025-09-19,10531.07,Medical,Under Review,ADJ006
CL002901,C00355,2025-12-28,15773.19,Medical,Under Review,ADJ014
CL002902,C00207,2025-12-15,19092.63,Theft,Open,ADJ009
CL002903,C00112,2025-11-18,26073.44,Liability,Closed,ADJ043
CL002904,C00927,2025-11-07,8295.8,Liability,Approved,ADJ027
CL002905,C00339,2025-12-01,16809.3,Liability,Approved,ADJ036
CL002906,C00952,2025-09-21,14549.34,Property,Open,ADJ013
CL002907,C00775,2025-10-07,11590.89,Collision,Under Review,ADJ006
CL002908,C00668,2025-11-13,8521.76,Collision,Under Review,ADJ012
CL002909,C00428,2025-12-22,29410.56,Collision,Under Review,ADJ026
CL002910,C00807,2025-11-03,6937.68,Medical,Under Review,ADJ001
CL002911,C00306,2025-11-12,21308.03,Medical,Denied,ADJ042
CL002912,C00557,2025-11-07,17551.45,Liability,Under Review,ADJ030
CL002913,C00280,2025-09-25,28417.12,Medical,Closed,ADJ030
CL002914,C00664,2025-10-03,25304.23,Collision,Under Review,ADJ019
CL002915,C00582,2025-11-26,26639.04,Liability,Open,ADJ041
CL002916,C00919,2025-10-22,29044.28,Theft,Denied,ADJ026
CL002917,C00686,2025-09-13,6884.88,Liability,Open,ADJ016
CL002918,C00007,2025-10-04,13744.23,Property,Under Review,ADJ022
CL002919,C00310,2025-11-14,25452.06,Collision,Denied,ADJ024
CL002920,C00710,2025-10-01,2652.6,Collision,Open,ADJ011
CL002921,C00416,2025-11-27,17848.47,Medical,Open,ADJ041
CL002922,C00939,2025-12-30,10689.27,Theft,Closed,ADJ009
CL002923,C00490,2025-09-20,16208.04,Theft,Open,ADJ045
CL002924,C00563,2025-12-26,16754.92,Theft,Under Review,ADJ014
CL002925,C00781,2025-10-02,23984.2,Theft,Under Review,ADJ006
CL002926,C00539,2025-10-28,18733.61,Medical,Approved,ADJ037
CL002927,C00115,2025-09-08,29105.85,Theft,Closed,ADJ035
CL002928,C00154,2025-09-22,11830.7,Theft,Open,ADJ044
CL002929,C00211,2025-12-01,20630.51,Collision,Under Review,ADJ029
CL002930,C00829,2025-09-08,16154.68,Theft,Open,ADJ037
CL002931,C00060,2025-11-11,16463.36,Medical,Under Review,ADJ026
CL002932,C00261,2025-12-14,613.05,Liability,Open,ADJ003
CL002933,C00434,2025-10-15,24675.78,Theft,Under Review,ADJ005
CL002934,C00957,2025-10-31,1604.01,Property,Closed,ADJ009
CL002935,C00785,2025-11-22,34266.39,Property,Open,ADJ025
CL002936,C00460,2025-12-21,32154.06,Property,Open,ADJ044
CL002937,C00988,2025-11-24,30685.48,Liability,Open,ADJ023
CL002938,C00122,2025-09-23,34767.18,Property,Open,ADJ047
CL002939,C00229,2025-12-16,628.85,Collision,Under Review,ADJ030
CL002940,C00690,2025-12-02,19295.09,Theft,Open,ADJ015
CL002941,C00254,2025-10-29,12453.24,Medical,Closed,ADJ047
CL002942,C00784,2025-09-15,1620.66,Property,Open,ADJ002
CL002943,C00247,2025-09-27,2830.87,Theft,Approved,ADJ039
CL002944,C00689,2025-11-30,30604.69,Liability,Under Review,ADJ026
CL002945,C00450,2025-09-30,19133.41,Collision,Approved,ADJ019
CL002946,C00240,2025-12-14,32129.28,Theft,Denied,ADJ039
CL002947,C00792,2025-11-26,28747.29,Liability,Denied,ADJ010
CL002948,C00677,2025-11-06,8136.08,Medical,Denied,ADJ036
CL002949,C00972,2025-11-15,30863.53,Liability,Open,ADJ028
CL002950,C00570,2025-11-03,2126.74,Medical,Under Review,ADJ043
CL002951,C00391,2025-12-10,18605.6,Property,Open,ADJ020
CL002952,C00386,2025-09-24,26540.13,Property,Closed,ADJ015
CL002953,C00308,2025-12-19,24923.94,Property,Under Review,ADJ036
CL002954,C00423,2025-10-24,19738.18,Liability,Open,ADJ017
CL002955,C00209,2025-10-13,22823.59,Property,Under Review,ADJ006
CL002956,C00549,2025-12-02,29127.66,Collision,Denied,ADJ044
CL002957,C00620,2025-11-17,1873.59,Collision,Closed,ADJ049
CL002958,C00602,2025-12-02,23677.4,Liability,Open,ADJ022
CL002959,C00311,2025-12-26,1038.09,Liability,Under Review,ADJ008
CL002960,C00765,2025-12-06,17034.16,Liability,Open,ADJ046
CL002961,C00210,2025-10-21,32085.44,Theft,Denied,ADJ019
CL002962,C00390,2025-10-30,18922.6,Medical,Denied,ADJ024
CL002963,C00526,2025-12-22,17667.55,Collision,Under Review,ADJ047
CL002964,C00481,2025-12-07,29483.92,Liability,Open,ADJ027
CL002965,C00047,2025-11-12,30324.25,Liability,Approved,ADJ036
CL002966,C00958,2025-11-14,20492.33,Property,Denied,ADJ013
CL002967,C00338,2025-09-30,13615.37,Liability,Open,ADJ042
CL002968,C00967,2025-11-27,12156.66,Property,Under Review,ADJ042
CL002969,C00758,2025-11-02,16409.9,Medical,Closed,ADJ047
CL002970,C00560,2025-11-02,6859.57,Theft,Under Review,ADJ004
CL002971,C00537,2025-09-05,29461.06,Collision,Under Review,ADJ043
CL002972,C00050,2025-12-07,729.27,Liability,Under Review,ADJ015
CL002973,C00070,2025-11-30,5720.28,Liability,Open,ADJ024
CL002974,C00062,2025-11-19,22513.83,Theft,Under Review,ADJ043
CL002975,C00500,2025-09-03,737.16,Theft,Open,ADJ002
CL002976,C00543,2025-12-02,9988.93,Medical,Approved,ADJ045
CL002977,C00691,2025-10-26,28325.82,Liability,Approved,ADJ007
CL002978,C00537,2025-09-20,8823.63,Theft,Open,ADJ023
CL002979,C00274,2025-12-11,14203.91,Medical,Under Review,ADJ030
CL002980,C00579,2025-10-02,34676.99,Liability,Denied,ADJ006
CL002981,C00670,2025-12-19,22933.61,Collision,Approved,ADJ025
CL002982,C00387,2025-11-10,16933.56,Collision,Under Review,ADJ006
CL002983,C00512,2025-12-18,15481.05,Medical,Open,ADJ007
CL002984,C00917,2025-11-07,32224.35,Liability,Closed,ADJ045
CL002985,C00909,2025-11-12,16916.14,Collision,Under Review,ADJ044
CL002986,C00948,2025-10-06,31539.75,Theft,Open,ADJ012
CL002987,C00952,2025-12-18,11360.29,Liability,Open,ADJ049
CL002988,C00841,2025-12-01,28834.24,Collision,Denied,ADJ037
CL002989,C00247,2025-11-12,29308.62,Property,Open,ADJ035
CL002990,C00340,2025-10-20,26581.3,Liability,Under Review,ADJ045
CL002991,C00742,2025-09-11,17788.86,Medical,Approved,ADJ028
CL002992,C00238,2025-12-17,3132.01,Theft,Under Review,ADJ039
CL002993,C00407,2025-12-09,11770.63,Medical,Under Review,ADJ029
CL002994,C00503,2025-09-30,12786.27,Property,Open,ADJ044
CL002995,C00600,2025-11-24,13623.41,Theft,Denied,ADJ016
CL002996,C00731,2025-09-10,3339.72,Liability,Open,ADJ041
CL002997,C00158,2025-12-04,13952.91,Medical,Approved,ADJ001
CL002998,C00966,2025-10-10,15854.61,Medical,Approved,ADJ006
CL002999,C00192,2025-10-26,15996.35,Theft,Open,ADJ007
CL003000,C00027,2025-09-12,12720.81,Collision,Open,ADJ021
CL003001,C00885,2025-10-20,934.81,Property,Open,ADJ006
CL003002,C00743,2025-12-25,19815.81,Liability,Open,ADJ011
CL003003,C00702,2025-10-19,6357.66,Medical,Denied,ADJ032
CL003004,C00150,2025-09-09,6278.49,Medical,Open,ADJ031
CL003005,C00802,2025-09-10,12969.62,Liability,Under Review,ADJ032
CL003006,C00609,2025-11-18,7256.39,Collision,Approved,ADJ001
CL003007,C00972,2025-10-21,11972.16,Theft,Open,ADJ022
CL003008,C00451,2025-10-13,15367.41,Theft,Approved,ADJ021
CL003009,C00618,2025-12-31,24500.06,Property,Denied,ADJ026
CL003010,C00992,2025-10-11,10565.42,Property,Under Review,ADJ016
CL003011,C00334,2025-10-19,10180.76,Property,Open,ADJ037
CL003012,C00205,2025-11-15,34919.63,Liability,Open,ADJ036
CL003013,C00028,2025-12-31,25601.5,Liability,Open,ADJ019
CL003014,C00852,2025-11-28,2895.32,Property,Open,ADJ009
CL003015,C00649,2025-10-09,8859.94,Liability,Under Review,ADJ025
CL003016,C00076,2025-10-28,34693.12,Property,Open,ADJ035
CL003017,C00519,2025-12-28,32267.13,Property,Open,ADJ024
CL003018,C00719,2025-12-24,28537.31,Theft,Open,ADJ006
CL003019,C00112,2025-12-08,9074.21,Medical,Closed,ADJ040
CL003020,C00046,2025-11-12,34448.4,Property,Under Review,ADJ022
CL003021,C00989,2025-12-11,15361.87,Collision,Approved,ADJ015
CL003022,C00523,2025-12-05,18410.12,Theft,Open,ADJ015
CL003023,C00457,2025-10-18,14005.08,Theft,Open,ADJ010
CL003024,C00354,2025-09-04,17167.02,Medical,Open,ADJ006
CL003025,C00119,2025-12-16,32967.03,Liability,Denied,ADJ022
CL003026,C00467,2025-12-10,7646.96,Property,Denied,ADJ007
CL003027,C00449,2025-12-02,24550.82,Medical,Approved,ADJ003
CL003028,C00830,2025-11-30,4480.02,Medical,Open,ADJ044
CL003029,C00820,2025-09-22,32595.97,Liability,Open,ADJ036
CL003030,C00164,2025-10-13,19826.59,Property,Closed,ADJ026
CL003031,C00645,2025-09-24,6940.28,Property,Open,ADJ048
CL003032,C00629,2025-12-23,7317.68,Theft,Open,ADJ001
CL003033,C00722,2025-09-28,7609.59,Collision,Open,ADJ035
CL003034,C00192,2025-10-17,11757.11,Property,Approved,ADJ043
CL003035,C00884,2025-11-02,18717.81,Medical,Open,ADJ040
CL003036,C00402,2025-11-15,4450.58,Medical,Under Review,ADJ040
CL003037,C00177,2025-12-14,23751.18,Medical,Under Review,ADJ038
CL003038,C00087,2025-11-26,5130.87,Collision,Closed,ADJ008
CL003039,C00188,2025-10-18,24436.03,Theft,Open,ADJ039
CL003040,C00142,2025-11-13,13748.91,Liability,Open,ADJ035
CL003041,C00711,2025-12-27,22773.7,Liability,Open,ADJ032
CL003042,C00296,2025-09-18,6964.84,Property,Open,ADJ023
CL003043,C00975,2025-09-02,17230.43,Liability,Under Review,ADJ036
CL003044,C00518,2025-11-23,17587.93,Property,Open,ADJ029
CL003045,C00501,2025-09-22,3361.55,Collision,Under Review,ADJ015
CL003046,C00300,2025-09-05,9992.8,Theft,Denied,ADJ050
CL003047,C00469,2025-11-12,26129.59,Property,Open,ADJ008
CL003048,C00587,2025-09-15,9752.51,Theft,Under Review,ADJ024
CL003049,C00556,2025-12-15,26621.91,Property,Open,ADJ028
CL003050,C00105,2025-12-04,29150.59,Liability,Denied,ADJ003
CL003051,C00461,2025-10-04,12536.65,Collision,Open,ADJ008
CL003052,C00795,2025-12-13,8684.82,Theft,Open,ADJ046
CL003053,C00625,2025-11-20,15282.9,Theft,Approved,ADJ014
CL003054,C00834,2025-09-27,28300.72,Theft,Open,ADJ018
CL003055,C00612,2025-11-08,6318.86,Medical,Denied,ADJ018
CL003056,C00976,2025-12-19,18258.89,Collision,Approved,ADJ049
CL003057,C00805,2025-10-23,32211.11,Medical,Under Review,ADJ009
CL003058,C00719,2025-12-20,5087.5,Liability,Under Review,ADJ016
CL003059,C00780,2025-12-17,23842.47,Property,Approved,ADJ041
CL003060,C00276,2025-11-20,14801.84,Property,Approved,ADJ050
CL003061,C00096,2025-10-22,18300.24,Medical,Open,ADJ024
CL003062,C00466,2025-12-31,17348.97,Theft,Approved,ADJ050
CL003063,C00868,2025-12-03,3722.85,Property,Open,ADJ045
CL003064,C00367,2025-12-18,2694.23,Theft,Open,ADJ028
CL003065,C00845,2025-09-28,17579.14,Medical,Under Review,ADJ022
CL003066,C00561,2025-11-13,5015.15,Property,Under Review,ADJ044
CL003067,C00781,2025-09-07,2094.26,Property,Approved,ADJ011
CL003068,C00452,2025-10-29,532.32,Property,Closed,ADJ045
CL003069,C00932,2025-09-17,30947.51,Medical,Closed,ADJ018
CL003070,C00096,2025-11-23,12945.82,Collision,Open,ADJ042
CL003071,C00170,2025-09-07,14184.77,Medical,Under Review,ADJ049
CL003072,C00240,2025-10-25,23126.52,Collision,Approved,ADJ031
CL003073,C00080,2025-09-17,20993.91,Theft,Open,ADJ001
CL003074,C00009,2025-11-29,12364.03,Collision,Under Review,ADJ028
CL003075,C00711,2025-09-17,16992.05,Liability,Open,ADJ047
CL003076,C00826,2025-09-14,4069.97,Medical,Under Review,ADJ009
CL003077,C00392,2025-12-09,28574.26,Liability,Open,ADJ044
CL003078,C00147,2025-09-09,18814.19,Collision,Open,ADJ011
CL003079,C00451,2025-10-15,25436.52,Liability,Under Review,ADJ040
CL003080,C00704,2025-10-27,30182.01,Collision,Under Review,ADJ009
CL003081,C00771,2025-09-16,20852.25,Property,Open,ADJ028
CL003082,C00323,2025-12-11,5333.84,Medical,Open,ADJ016
CL003083,C00567,2025-11-16,21212.27,Theft,Denied,ADJ045
CL003084,C00028,2025-12-18,29737.15,Medical,Closed,ADJ039
CL003085,C00522,2025-09-25,26313.34,Medical,Open,ADJ016
CL003086,C00507,2025-10-20,4399.22,Property,Open,ADJ005
CL003087,C00541,2025-12-23,34244.43,Medical,Under Review,ADJ009
CL003088,C00397,2025-12-20,29457.77,Property,Open,ADJ044
CL003089,C00177,2025-12-07,16761.36,Collision,Approved,ADJ005
CL003090,C00015,2025-10-04,7953.21,Collision,Under Review,ADJ026
